"region","år","fastighetstyp",Köpeskilling för småhus, medelvärde i tkr
"0763 Tingsryd","2016","permanentbostad (ej tomträtt)",729
"0763 Tingsryd","2017","permanentbostad (ej tomträtt)",881
"0764 Alvesta","2012","permanentbostad (ej tomträtt)",931
"0764 Alvesta","2013","permanentbostad (ej tomträtt)",1041
"0764 Alvesta","2014","permanentbostad (ej tomträtt)",1099
"0764 Alvesta","2015","permanentbostad (ej tomträtt)",1158
"0764 Alvesta","2016","permanentbostad (ej tomträtt)",1325
"0764 Alvesta","2017","permanentbostad (ej tomträtt)",1481
"0765 Älmhult","2012","permanentbostad (ej tomträtt)",1234
"0765 Älmhult","2013","permanentbostad (ej tomträtt)",1372
"0765 Älmhult","2014","permanentbostad (ej tomträtt)",1242
"0765 Älmhult","2015","permanentbostad (ej tomträtt)",1518
"0765 Älmhult","2016","permanentbostad (ej tomträtt)",1720
"0765 Älmhult","2017","permanentbostad (ej tomträtt)",1761
"0767 Markaryd","2012","permanentbostad (ej tomträtt)",708
"0767 Markaryd","2013","permanentbostad (ej tomträtt)",725
"0767 Markaryd","2014","permanentbostad (ej tomträtt)",791
"0767 Markaryd","2015","permanentbostad (ej tomträtt)",870
"0767 Markaryd","2016","permanentbostad (ej tomträtt)",778
"0767 Markaryd","2017","permanentbostad (ej tomträtt)",857
"0780 Växjö","2012","permanentbostad (ej tomträtt)",1997
"0780 Växjö","2013","permanentbostad (ej tomträtt)",2180
"0780 Växjö","2014","permanentbostad (ej tomträtt)",2298
"0780 Växjö","2015","permanentbostad (ej tomträtt)",2544
"0780 Växjö","2016","permanentbostad (ej tomträtt)",2736
"0780 Växjö","2017","permanentbostad (ej tomträtt)",2971
"0781 Ljungby","2012","permanentbostad (ej tomträtt)",1231
"0781 Ljungby","2013","permanentbostad (ej tomträtt)",1324
"0781 Ljungby","2014","permanentbostad (ej tomträtt)",1321
"0781 Ljungby","2015","permanentbostad (ej tomträtt)",1260
"0781 Ljungby","2016","permanentbostad (ej tomträtt)",1361
"0781 Ljungby","2017","permanentbostad (ej tomträtt)",1541
"0821 Högsby","2012","permanentbostad (ej tomträtt)",373
"0821 Högsby","2013","permanentbostad (ej tomträtt)",419
"0821 Högsby","2014","permanentbostad (ej tomträtt)",456
"0821 Högsby","2015","permanentbostad (ej tomträtt)",469
"0821 Högsby","2016","permanentbostad (ej tomträtt)",486
"0821 Högsby","2017","permanentbostad (ej tomträtt)",514
"0834 Torsås","2012","permanentbostad (ej tomträtt)",581
"0834 Torsås","2013","permanentbostad (ej tomträtt)",552
"0834 Torsås","2014","permanentbostad (ej tomträtt)",709
"0834 Torsås","2015","permanentbostad (ej tomträtt)",721
"0834 Torsås","2016","permanentbostad (ej tomträtt)",749
"0834 Torsås","2017","permanentbostad (ej tomträtt)",887
"0840 Mörbylånga","2012","permanentbostad (ej tomträtt)",1614
"0840 Mörbylånga","2013","permanentbostad (ej tomträtt)",1598
"0840 Mörbylånga","2014","permanentbostad (ej tomträtt)",1725
"0840 Mörbylånga","2015","permanentbostad (ej tomträtt)",1877
"0840 Mörbylånga","2016","permanentbostad (ej tomträtt)",1966
"0840 Mörbylånga","2017","permanentbostad (ej tomträtt)",2348
"0860 Hultsfred","2012","permanentbostad (ej tomträtt)",474
"0860 Hultsfred","2013","permanentbostad (ej tomträtt)",476
"0860 Hultsfred","2014","permanentbostad (ej tomträtt)",477
"0860 Hultsfred","2015","permanentbostad (ej tomträtt)",554
"0860 Hultsfred","2016","permanentbostad (ej tomträtt)",550
"0860 Hultsfred","2017","permanentbostad (ej tomträtt)",619
"0861 Mönsterås","2012","permanentbostad (ej tomträtt)",951
"0861 Mönsterås","2013","permanentbostad (ej tomträtt)",927
"0861 Mönsterås","2014","permanentbostad (ej tomträtt)",909
"0861 Mönsterås","2015","permanentbostad (ej tomträtt)",1092
"0861 Mönsterås","2016","permanentbostad (ej tomträtt)",1157
"0861 Mönsterås","2017","permanentbostad (ej tomträtt)",1233
"0862 Emmaboda","2012","permanentbostad (ej tomträtt)",595
"0862 Emmaboda","2013","permanentbostad (ej tomträtt)",620
"0862 Emmaboda","2014","permanentbostad (ej tomträtt)",550
"0862 Emmaboda","2015","permanentbostad (ej tomträtt)",617
"0862 Emmaboda","2016","permanentbostad (ej tomträtt)",666
"0862 Emmaboda","2017","permanentbostad (ej tomträtt)",683
"0880 Kalmar","2012","permanentbostad (ej tomträtt)",2035
"0880 Kalmar","2013","permanentbostad (ej tomträtt)",1980
"0880 Kalmar","2014","permanentbostad (ej tomträtt)",2058
"0880 Kalmar","2015","permanentbostad (ej tomträtt)",2212
"0880 Kalmar","2016","permanentbostad (ej tomträtt)",2532
"0880 Kalmar","2017","permanentbostad (ej tomträtt)",2819
"0881 Nybro","2012","permanentbostad (ej tomträtt)",751
"0881 Nybro","2013","permanentbostad (ej tomträtt)",855
"0881 Nybro","2014","permanentbostad (ej tomträtt)",890
"0881 Nybro","2015","permanentbostad (ej tomträtt)",881
"0881 Nybro","2016","permanentbostad (ej tomträtt)",973
"0881 Nybro","2017","permanentbostad (ej tomträtt)",1201
"0882 Oskarshamn","2012","permanentbostad (ej tomträtt)",1341
"0882 Oskarshamn","2013","permanentbostad (ej tomträtt)",1441
"0882 Oskarshamn","2014","permanentbostad (ej tomträtt)",1608
"0882 Oskarshamn","2015","permanentbostad (ej tomträtt)",1578
"0882 Oskarshamn","2016","permanentbostad (ej tomträtt)",1707
"0882 Oskarshamn","2017","permanentbostad (ej tomträtt)",1748
"0883 Västervik","2012","permanentbostad (ej tomträtt)",1251
"0883 Västervik","2013","permanentbostad (ej tomträtt)",1300
"0883 Västervik","2014","permanentbostad (ej tomträtt)",1327
"0883 Västervik","2015","permanentbostad (ej tomträtt)",1391
"0883 Västervik","2016","permanentbostad (ej tomträtt)",1536
"0883 Västervik","2017","permanentbostad (ej tomträtt)",1707
"0884 Vimmerby","2012","permanentbostad (ej tomträtt)",1015
"0884 Vimmerby","2013","permanentbostad (ej tomträtt)",932
"0884 Vimmerby","2014","permanentbostad (ej tomträtt)",911
"0884 Vimmerby","2015","permanentbostad (ej tomträtt)",1043
"0884 Vimmerby","2016","permanentbostad (ej tomträtt)",1124
"0884 Vimmerby","2017","permanentbostad (ej tomträtt)",1243
"0885 Borgholm","2012","permanentbostad (ej tomträtt)",1462
"0885 Borgholm","2013","permanentbostad (ej tomträtt)",1460
"0885 Borgholm","2014","permanentbostad (ej tomträtt)",1496
"0885 Borgholm","2015","permanentbostad (ej tomträtt)",1655
"0885 Borgholm","2016","permanentbostad (ej tomträtt)",1661
"0885 Borgholm","2017","permanentbostad (ej tomträtt)",2024
"0980 Gotland","2012","permanentbostad (ej tomträtt)",1908
"0980 Gotland","2013","permanentbostad (ej tomträtt)",2001
"0980 Gotland","2014","permanentbostad (ej tomträtt)",2091
"0980 Gotland","2015","permanentbostad (ej tomträtt)",2274
"0980 Gotland","2016","permanentbostad (ej tomträtt)",2567
"0980 Gotland","2017","permanentbostad (ej tomträtt)",2831
"1060 Olofström","2012","permanentbostad (ej tomträtt)",660
"1060 Olofström","2013","permanentbostad (ej tomträtt)",658
"1060 Olofström","2014","permanentbostad (ej tomträtt)",762
"1060 Olofström","2015","permanentbostad (ej tomträtt)",709
"1060 Olofström","2016","permanentbostad (ej tomträtt)",800
"1060 Olofström","2017","permanentbostad (ej tomträtt)",867
"1080 Karlskrona","2012","permanentbostad (ej tomträtt)",1556
"1080 Karlskrona","2013","permanentbostad (ej tomträtt)",1703
"1080 Karlskrona","2014","permanentbostad (ej tomträtt)",1705
"1080 Karlskrona","2015","permanentbostad (ej tomträtt)",1845
"1080 Karlskrona","2016","permanentbostad (ej tomträtt)",1886
"1080 Karlskrona","2017","permanentbostad (ej tomträtt)",2246
"1081 Ronneby","2012","permanentbostad (ej tomträtt)",1114
"1081 Ronneby","2013","permanentbostad (ej tomträtt)",1171
"1081 Ronneby","2014","permanentbostad (ej tomträtt)",1227
"1081 Ronneby","2015","permanentbostad (ej tomträtt)",1212
"1081 Ronneby","2016","permanentbostad (ej tomträtt)",1223
"1081 Ronneby","2017","permanentbostad (ej tomträtt)",1376
"1082 Karlshamn","2012","permanentbostad (ej tomträtt)",1227
"1082 Karlshamn","2013","permanentbostad (ej tomträtt)",1282
"1082 Karlshamn","2014","permanentbostad (ej tomträtt)",1270
"1082 Karlshamn","2015","permanentbostad (ej tomträtt)",1465
"1082 Karlshamn","2016","permanentbostad (ej tomträtt)",1464
"1082 Karlshamn","2017","permanentbostad (ej tomträtt)",1614
"1083 Sölvesborg","2012","permanentbostad (ej tomträtt)",1260
"1083 Sölvesborg","2013","permanentbostad (ej tomträtt)",1295
"1083 Sölvesborg","2014","permanentbostad (ej tomträtt)",1292
"1083 Sölvesborg","2015","permanentbostad (ej tomträtt)",1260
"1083 Sölvesborg","2016","permanentbostad (ej tomträtt)",1551
"1083 Sölvesborg","2017","permanentbostad (ej tomträtt)",1643
"1214 Svalöv","2012","permanentbostad (ej tomträtt)",1269
"1214 Svalöv","2013","permanentbostad (ej tomträtt)",1203
"1214 Svalöv","2014","permanentbostad (ej tomträtt)",1196
"1214 Svalöv","2015","permanentbostad (ej tomträtt)",1308
"1214 Svalöv","2016","permanentbostad (ej tomträtt)",1396
"1214 Svalöv","2017","permanentbostad (ej tomträtt)",1647
"1230 Staffanstorp","2012","permanentbostad (ej tomträtt)",2511
"1230 Staffanstorp","2013","permanentbostad (ej tomträtt)",2536
"1230 Staffanstorp","2014","permanentbostad (ej tomträtt)",2673
"1230 Staffanstorp","2015","permanentbostad (ej tomträtt)",2871
"1230 Staffanstorp","2016","permanentbostad (ej tomträtt)",3144
"1230 Staffanstorp","2017","permanentbostad (ej tomträtt)",3353
"1231 Burlöv","2012","permanentbostad (ej tomträtt)",2399
"1231 Burlöv","2013","permanentbostad (ej tomträtt)",2515
"1231 Burlöv","2014","permanentbostad (ej tomträtt)",2781
"1231 Burlöv","2015","permanentbostad (ej tomträtt)",2943
"1231 Burlöv","2016","permanentbostad (ej tomträtt)",3014
"1231 Burlöv","2017","permanentbostad (ej tomträtt)",3416
"1233 Vellinge","2012","permanentbostad (ej tomträtt)",3716
"1233 Vellinge","2013","permanentbostad (ej tomträtt)",3962
"1233 Vellinge","2014","permanentbostad (ej tomträtt)",4048
"1233 Vellinge","2015","permanentbostad (ej tomträtt)",4317
"1233 Vellinge","2016","permanentbostad (ej tomträtt)",4784
"1233 Vellinge","2017","permanentbostad (ej tomträtt)",5156
"1256 Östra Göinge","2012","permanentbostad (ej tomträtt)",615
"1256 Östra Göinge","2013","permanentbostad (ej tomträtt)",693
"1256 Östra Göinge","2014","permanentbostad (ej tomträtt)",776
"1256 Östra Göinge","2015","permanentbostad (ej tomträtt)",796
"1256 Östra Göinge","2016","permanentbostad (ej tomträtt)",855
"1256 Östra Göinge","2017","permanentbostad (ej tomträtt)",914
"1257 Örkelljunga","2012","permanentbostad (ej tomträtt)",876
"1257 Örkelljunga","2013","permanentbostad (ej tomträtt)",899
"1257 Örkelljunga","2014","permanentbostad (ej tomträtt)",1094
"1257 Örkelljunga","2015","permanentbostad (ej tomträtt)",939
"1257 Örkelljunga","2016","permanentbostad (ej tomträtt)",1136
"1257 Örkelljunga","2017","permanentbostad (ej tomträtt)",1105
"1260 Bjuv","2012","permanentbostad (ej tomträtt)",1115
"1260 Bjuv","2013","permanentbostad (ej tomträtt)",1144
"1260 Bjuv","2014","permanentbostad (ej tomträtt)",1253
"1260 Bjuv","2015","permanentbostad (ej tomträtt)",1282
"1260 Bjuv","2016","permanentbostad (ej tomträtt)",1267
"1260 Bjuv","2017","permanentbostad (ej tomträtt)",1513
"1261 Kävlinge","2012","permanentbostad (ej tomträtt)",2305
"1261 Kävlinge","2013","permanentbostad (ej tomträtt)",2407
"1261 Kävlinge","2014","permanentbostad (ej tomträtt)",2470
"1261 Kävlinge","2015","permanentbostad (ej tomträtt)",2722
"1261 Kävlinge","2016","permanentbostad (ej tomträtt)",2939
"1261 Kävlinge","2017","permanentbostad (ej tomträtt)",3389
"1262 Lomma","2012","permanentbostad (ej tomträtt)",3515
"1262 Lomma","2013","permanentbostad (ej tomträtt)",3732
"1262 Lomma","2014","permanentbostad (ej tomträtt)",3849
"1262 Lomma","2015","permanentbostad (ej tomträtt)",4246
"1262 Lomma","2016","permanentbostad (ej tomträtt)",4475
"1262 Lomma","2017","permanentbostad (ej tomträtt)",5237
"1263 Svedala","2012","permanentbostad (ej tomträtt)",2314
"1263 Svedala","2013","permanentbostad (ej tomträtt)",2354
"1263 Svedala","2014","permanentbostad (ej tomträtt)",2361
"1263 Svedala","2015","permanentbostad (ej tomträtt)",2603
"1263 Svedala","2016","permanentbostad (ej tomträtt)",3042
"1263 Svedala","2017","permanentbostad (ej tomträtt)",3171
"1264 Skurup","2012","permanentbostad (ej tomträtt)",1689
"1264 Skurup","2013","permanentbostad (ej tomträtt)",1617
"1264 Skurup","2014","permanentbostad (ej tomträtt)",1757
"1264 Skurup","2015","permanentbostad (ej tomträtt)",1923
"1264 Skurup","2016","permanentbostad (ej tomträtt)",2016
"1264 Skurup","2017","permanentbostad (ej tomträtt)",2338
"1265 Sjöbo","2012","permanentbostad (ej tomträtt)",1273
"1265 Sjöbo","2013","permanentbostad (ej tomträtt)",1214
"1265 Sjöbo","2014","permanentbostad (ej tomträtt)",1284
"1265 Sjöbo","2015","permanentbostad (ej tomträtt)",1268
"1265 Sjöbo","2016","permanentbostad (ej tomträtt)",1335
"1265 Sjöbo","2017","permanentbostad (ej tomträtt)",1496
"1266 Hörby","2012","permanentbostad (ej tomträtt)",1348
"1266 Hörby","2013","permanentbostad (ej tomträtt)",1409
"1266 Hörby","2014","permanentbostad (ej tomträtt)",1329
"1266 Hörby","2015","permanentbostad (ej tomträtt)",1275
"1266 Hörby","2016","permanentbostad (ej tomträtt)",1533
"1266 Hörby","2017","permanentbostad (ej tomträtt)",1600
"1267 Höör","2012","permanentbostad (ej tomträtt)",1585
"1267 Höör","2013","permanentbostad (ej tomträtt)",1467
"1267 Höör","2014","permanentbostad (ej tomträtt)",1637
"1267 Höör","2015","permanentbostad (ej tomträtt)",1593
"1267 Höör","2016","permanentbostad (ej tomträtt)",1750
"1267 Höör","2017","permanentbostad (ej tomträtt)",1811
"1270 Tomelilla","2012","permanentbostad (ej tomträtt)",1103
"1270 Tomelilla","2013","permanentbostad (ej tomträtt)",1153
"1270 Tomelilla","2014","permanentbostad (ej tomträtt)",1215
"1270 Tomelilla","2015","permanentbostad (ej tomträtt)",1219
"1270 Tomelilla","2016","permanentbostad (ej tomträtt)",1423
"1270 Tomelilla","2017","permanentbostad (ej tomträtt)",1519
"1272 Bromölla","2012","permanentbostad (ej tomträtt)",1050
"1272 Bromölla","2013","permanentbostad (ej tomträtt)",941
"1272 Bromölla","2014","permanentbostad (ej tomträtt)",988
"1272 Bromölla","2015","permanentbostad (ej tomträtt)",1073
"1272 Bromölla","2016","permanentbostad (ej tomträtt)",1092
"1272 Bromölla","2017","permanentbostad (ej tomträtt)",1150
"1273 Osby","2012","permanentbostad (ej tomträtt)",798
"1273 Osby","2013","permanentbostad (ej tomträtt)",755
"1273 Osby","2014","permanentbostad (ej tomträtt)",861
"1273 Osby","2015","permanentbostad (ej tomträtt)",850
"1273 Osby","2016","permanentbostad (ej tomträtt)",1023
"1273 Osby","2017","permanentbostad (ej tomträtt)",1124
"1275 Perstorp","2012","permanentbostad (ej tomträtt)",739
"1275 Perstorp","2013","permanentbostad (ej tomträtt)",850
"1275 Perstorp","2014","permanentbostad (ej tomträtt)",870
"1275 Perstorp","2015","permanentbostad (ej tomträtt)",885
"1275 Perstorp","2016","permanentbostad (ej tomträtt)",929
"1275 Perstorp","2017","permanentbostad (ej tomträtt)",981
"1276 Klippan","2012","permanentbostad (ej tomträtt)",998
"1276 Klippan","2013","permanentbostad (ej tomträtt)",1037
"1276 Klippan","2014","permanentbostad (ej tomträtt)",905
"1276 Klippan","2015","permanentbostad (ej tomträtt)",1081
"1276 Klippan","2016","permanentbostad (ej tomträtt)",1119
"1276 Klippan","2017","permanentbostad (ej tomträtt)",1319
"1277 Åstorp","2012","permanentbostad (ej tomträtt)",1306
"1277 Åstorp","2013","permanentbostad (ej tomträtt)",1324
"1277 Åstorp","2014","permanentbostad (ej tomträtt)",1417
"1277 Åstorp","2015","permanentbostad (ej tomträtt)",1451
"1277 Åstorp","2016","permanentbostad (ej tomträtt)",1549
"1277 Åstorp","2017","permanentbostad (ej tomträtt)",1771
"1278 Båstad","2012","permanentbostad (ej tomträtt)",2894
"1278 Båstad","2013","permanentbostad (ej tomträtt)",2751
"1278 Båstad","2014","permanentbostad (ej tomträtt)",3532
"1278 Båstad","2015","permanentbostad (ej tomträtt)",3226
"1278 Båstad","2016","permanentbostad (ej tomträtt)",3946
"1278 Båstad","2017","permanentbostad (ej tomträtt)",3307
"1280 Malmö","2012","permanentbostad (ej tomträtt)",3289
"1280 Malmö","2013","permanentbostad (ej tomträtt)",3433
"1280 Malmö","2014","permanentbostad (ej tomträtt)",3526
"1280 Malmö","2015","permanentbostad (ej tomträtt)",3999
"1280 Malmö","2016","permanentbostad (ej tomträtt)",4234
"1280 Malmö","2017","permanentbostad (ej tomträtt)",4596
"1281 Lund","2012","permanentbostad (ej tomträtt)",3147
"1281 Lund","2013","permanentbostad (ej tomträtt)",3145
"1281 Lund","2014","permanentbostad (ej tomträtt)",3154
"1281 Lund","2015","permanentbostad (ej tomträtt)",3321
"1281 Lund","2016","permanentbostad (ej tomträtt)",3737
"1281 Lund","2017","permanentbostad (ej tomträtt)",3926
"1282 Landskrona","2012","permanentbostad (ej tomträtt)",2222
"1282 Landskrona","2013","permanentbostad (ej tomträtt)",2179
"1282 Landskrona","2014","permanentbostad (ej tomträtt)",2273
"1282 Landskrona","2015","permanentbostad (ej tomträtt)",2374
"1282 Landskrona","2016","permanentbostad (ej tomträtt)",2619
"1282 Landskrona","2017","permanentbostad (ej tomträtt)",2910
"1283 Helsingborg","2012","permanentbostad (ej tomträtt)",2875
"1283 Helsingborg","2013","permanentbostad (ej tomträtt)",3031
"1283 Helsingborg","2014","permanentbostad (ej tomträtt)",3139
"1283 Helsingborg","2015","permanentbostad (ej tomträtt)",3341
"1283 Helsingborg","2016","permanentbostad (ej tomträtt)",3570
"1283 Helsingborg","2017","permanentbostad (ej tomträtt)",3719
"1284 Höganäs","2012","permanentbostad (ej tomträtt)",2426
"1284 Höganäs","2013","permanentbostad (ej tomträtt)",2612
"1284 Höganäs","2014","permanentbostad (ej tomträtt)",2678
"1284 Höganäs","2015","permanentbostad (ej tomträtt)",2919
"1284 Höganäs","2016","permanentbostad (ej tomträtt)",3093
"1284 Höganäs","2017","permanentbostad (ej tomträtt)",3193
"1285 Eslöv","2012","permanentbostad (ej tomträtt)",1686
"1285 Eslöv","2013","permanentbostad (ej tomträtt)",1748
"1285 Eslöv","2014","permanentbostad (ej tomträtt)",1757
"1285 Eslöv","2015","permanentbostad (ej tomträtt)",1860
"1285 Eslöv","2016","permanentbostad (ej tomträtt)",2020
"1285 Eslöv","2017","permanentbostad (ej tomträtt)",2245
"1286 Ystad","2012","permanentbostad (ej tomträtt)",2087
"1286 Ystad","2013","permanentbostad (ej tomträtt)",2241
"1286 Ystad","2014","permanentbostad (ej tomträtt)",2278
"1286 Ystad","2015","permanentbostad (ej tomträtt)",2471
"1286 Ystad","2016","permanentbostad (ej tomträtt)",2600
"1286 Ystad","2017","permanentbostad (ej tomträtt)",3069
"1287 Trelleborg","2012","permanentbostad (ej tomträtt)",2060
"1287 Trelleborg","2013","permanentbostad (ej tomträtt)",2148
"1287 Trelleborg","2014","permanentbostad (ej tomträtt)",2138
"1287 Trelleborg","2015","permanentbostad (ej tomträtt)",2359
"1287 Trelleborg","2016","permanentbostad (ej tomträtt)",2563
"1287 Trelleborg","2017","permanentbostad (ej tomträtt)",2728
"1290 Kristianstad","2012","permanentbostad (ej tomträtt)",1482
"1290 Kristianstad","2013","permanentbostad (ej tomträtt)",1493
"1290 Kristianstad","2014","permanentbostad (ej tomträtt)",1583
"1290 Kristianstad","2015","permanentbostad (ej tomträtt)",1725
"1290 Kristianstad","2016","permanentbostad (ej tomträtt)",1878
"1290 Kristianstad","2017","permanentbostad (ej tomträtt)",1914
"1291 Simrishamn","2012","permanentbostad (ej tomträtt)",1831
"1291 Simrishamn","2013","permanentbostad (ej tomträtt)",1754
"1291 Simrishamn","2014","permanentbostad (ej tomträtt)",1884
"1291 Simrishamn","2015","permanentbostad (ej tomträtt)",2335
"1291 Simrishamn","2016","permanentbostad (ej tomträtt)",2193
"1291 Simrishamn","2017","permanentbostad (ej tomträtt)",2566
"1292 Ängelholm","2012","permanentbostad (ej tomträtt)",2256
"1292 Ängelholm","2013","permanentbostad (ej tomträtt)",2343
"1292 Ängelholm","2014","permanentbostad (ej tomträtt)",2441
"1292 Ängelholm","2015","permanentbostad (ej tomträtt)",2477
"1292 Ängelholm","2016","permanentbostad (ej tomträtt)",2678
"1292 Ängelholm","2017","permanentbostad (ej tomträtt)",2774
"1293 Hässleholm","2012","permanentbostad (ej tomträtt)",1043
"1293 Hässleholm","2013","permanentbostad (ej tomträtt)",1101
"1293 Hässleholm","2014","permanentbostad (ej tomträtt)",1128
"1293 Hässleholm","2015","permanentbostad (ej tomträtt)",1242
"1293 Hässleholm","2016","permanentbostad (ej tomträtt)",1267
"1293 Hässleholm","2017","permanentbostad (ej tomträtt)",1393
"1315 Hylte","2012","permanentbostad (ej tomträtt)",819
"1315 Hylte","2013","permanentbostad (ej tomträtt)",608
"1315 Hylte","2014","permanentbostad (ej tomträtt)",661
"1315 Hylte","2015","permanentbostad (ej tomträtt)",677
"1315 Hylte","2016","permanentbostad (ej tomträtt)",792
"1315 Hylte","2017","permanentbostad (ej tomträtt)",834
"1380 Halmstad","2012","permanentbostad (ej tomträtt)",2344
"1380 Halmstad","2013","permanentbostad (ej tomträtt)",2379
"1380 Halmstad","2014","permanentbostad (ej tomträtt)",2446
"1380 Halmstad","2015","permanentbostad (ej tomträtt)",2700
"1380 Halmstad","2016","permanentbostad (ej tomträtt)",2881
"1380 Halmstad","2017","permanentbostad (ej tomträtt)",3031
"1381 Laholm","2012","permanentbostad (ej tomträtt)",1308
"1381 Laholm","2013","permanentbostad (ej tomträtt)",1372
"1381 Laholm","2014","permanentbostad (ej tomträtt)",1511
"1381 Laholm","2015","permanentbostad (ej tomträtt)",1508
"1381 Laholm","2016","permanentbostad (ej tomträtt)",1719
"1381 Laholm","2017","permanentbostad (ej tomträtt)",1751
"1382 Falkenberg","2012","permanentbostad (ej tomträtt)",1595
"1382 Falkenberg","2013","permanentbostad (ej tomträtt)",1680
"1382 Falkenberg","2014","permanentbostad (ej tomträtt)",1818
"1382 Falkenberg","2015","permanentbostad (ej tomträtt)",2030
"1382 Falkenberg","2016","permanentbostad (ej tomträtt)",2126
"1382 Falkenberg","2017","permanentbostad (ej tomträtt)",2372
"1383 Varberg","2012","permanentbostad (ej tomträtt)",2312
"1383 Varberg","2013","permanentbostad (ej tomträtt)",2395
"1383 Varberg","2014","permanentbostad (ej tomträtt)",2633
"1383 Varberg","2015","permanentbostad (ej tomträtt)",2828
"1383 Varberg","2016","permanentbostad (ej tomträtt)",3272
"1383 Varberg","2017","permanentbostad (ej tomträtt)",3409
"1384 Kungsbacka","2012","permanentbostad (ej tomträtt)",3186
"1384 Kungsbacka","2013","permanentbostad (ej tomträtt)",3469
"1384 Kungsbacka","2014","permanentbostad (ej tomträtt)",3641
"1384 Kungsbacka","2015","permanentbostad (ej tomträtt)",3884
"1384 Kungsbacka","2016","permanentbostad (ej tomträtt)",4162
"1384 Kungsbacka","2017","permanentbostad (ej tomträtt)",4725
"1401 Härryda","2012","permanentbostad (ej tomträtt)",2948
"1401 Härryda","2013","permanentbostad (ej tomträtt)",3241
"1401 Härryda","2014","permanentbostad (ej tomträtt)",3290
"1401 Härryda","2015","permanentbostad (ej tomträtt)",3648
"1401 Härryda","2016","permanentbostad (ej tomträtt)",3887
"1401 Härryda","2017","permanentbostad (ej tomträtt)",4266
"1402 Partille","2012","permanentbostad (ej tomträtt)",3435
"1402 Partille","2013","permanentbostad (ej tomträtt)",3492
"1402 Partille","2014","permanentbostad (ej tomträtt)",3897
"1402 Partille","2015","permanentbostad (ej tomträtt)",4374
"1402 Partille","2016","permanentbostad (ej tomträtt)",4866
"1402 Partille","2017","permanentbostad (ej tomträtt)",5221
"1407 Öckerö","2012","permanentbostad (ej tomträtt)",3239
"1407 Öckerö","2013","permanentbostad (ej tomträtt)",3536
"1407 Öckerö","2014","permanentbostad (ej tomträtt)",3669
"1407 Öckerö","2015","permanentbostad (ej tomträtt)",3921
"1407 Öckerö","2016","permanentbostad (ej tomträtt)",4257
"1407 Öckerö","2017","permanentbostad (ej tomträtt)",4675
"1415 Stenungsund","2012","permanentbostad (ej tomträtt)",2521
"1415 Stenungsund","2013","permanentbostad (ej tomträtt)",2448
"1415 Stenungsund","2014","permanentbostad (ej tomträtt)",2597
"1415 Stenungsund","2015","permanentbostad (ej tomträtt)",2900
"1415 Stenungsund","2016","permanentbostad (ej tomträtt)",3194
"1415 Stenungsund","2017","permanentbostad (ej tomträtt)",3538
"1419 Tjörn","2012","permanentbostad (ej tomträtt)",2200
"1419 Tjörn","2013","permanentbostad (ej tomträtt)",2461
"1419 Tjörn","2014","permanentbostad (ej tomträtt)",2660
"1419 Tjörn","2015","permanentbostad (ej tomträtt)",2393
"1419 Tjörn","2016","permanentbostad (ej tomträtt)",2885
"1419 Tjörn","2017","permanentbostad (ej tomträtt)",3254
"1421 Orust","2012","permanentbostad (ej tomträtt)",2003
"1421 Orust","2013","permanentbostad (ej tomträtt)",2261
"1421 Orust","2014","permanentbostad (ej tomträtt)",2345
"1421 Orust","2015","permanentbostad (ej tomträtt)",2020
"1421 Orust","2016","permanentbostad (ej tomträtt)",2323
"1421 Orust","2017","permanentbostad (ej tomträtt)",2455
"1427 Sotenäs","2012","permanentbostad (ej tomträtt)",2730
"1427 Sotenäs","2013","permanentbostad (ej tomträtt)",2757
"1427 Sotenäs","2014","permanentbostad (ej tomträtt)",2936
"1427 Sotenäs","2015","permanentbostad (ej tomträtt)",2923
"1427 Sotenäs","2016","permanentbostad (ej tomträtt)",3345
"1427 Sotenäs","2017","permanentbostad (ej tomträtt)",3373
"1430 Munkedal","2012","permanentbostad (ej tomträtt)",932
"1430 Munkedal","2013","permanentbostad (ej tomträtt)",1137
"1430 Munkedal","2014","permanentbostad (ej tomträtt)",1103
"1430 Munkedal","2015","permanentbostad (ej tomträtt)",1174
"1430 Munkedal","2016","permanentbostad (ej tomträtt)",1220
"1430 Munkedal","2017","permanentbostad (ej tomträtt)",1527
"1435 Tanum","2012","permanentbostad (ej tomträtt)",2380
"1435 Tanum","2013","permanentbostad (ej tomträtt)",2370
"1435 Tanum","2014","permanentbostad (ej tomträtt)",2277
"1435 Tanum","2015","permanentbostad (ej tomträtt)",2619
"1435 Tanum","2016","permanentbostad (ej tomträtt)",2231
"1435 Tanum","2017","permanentbostad (ej tomträtt)",2561
"1438 Dals-Ed","2012","permanentbostad (ej tomträtt)",1075
"1438 Dals-Ed","2013","permanentbostad (ej tomträtt)",1001
"1438 Dals-Ed","2014","permanentbostad (ej tomträtt)",1023
"1438 Dals-Ed","2015","permanentbostad (ej tomträtt)",1080
"1438 Dals-Ed","2016","permanentbostad (ej tomträtt)",1066
"1438 Dals-Ed","2017","permanentbostad (ej tomträtt)",1104
"1439 Färgelanda","2012","permanentbostad (ej tomträtt)",658
"1439 Färgelanda","2013","permanentbostad (ej tomträtt)",650
"1439 Färgelanda","2014","permanentbostad (ej tomträtt)",709
"1439 Färgelanda","2015","permanentbostad (ej tomträtt)",788
